,timestamp,orientation_x,orientation_y,orientation_z,orientation_w,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,roll,pitch,yaw
113,169144394262,0.0115356,-0.356506,-0.379333,0.853699,0.658691,0.26318400000000003,0.817383,20.875,-42.5625,27.3125,0.371163,-0.6434340000000001,-0.9612069999999999
114,169144417481,0.010498,-0.364197,-0.374084,0.852844,0.689453,0.276855,0.798828,24.5625,-39.9375,24.4375,0.376494,-0.6602979999999999,-0.957124
115,169144438508,0.00994873,-0.371643,-0.369019,0.851807,0.705566,0.29834,0.780273,24.4375,-38.0,22.875,0.38266,-0.676148,-0.9535879999999999
116,169144454182,0.0088501,-0.378296,-0.364563,0.85083,0.721191,0.29443400000000003,0.763184,19.125,-34.8125,20.8125,0.387054,-0.6909609999999999,-0.950469
117,169144477302,0.00775146,-0.384155,-0.36047399999999996,0.8499760000000001,0.733398,0.280762,0.766113,17.4375,-31.0,18.5625,0.390547,-0.7042430000000001,-0.9473360000000001
118,169144498308,0.00665283,-0.38916,-0.35681199999999996,0.8492430000000001,0.7304689999999999,0.313965,0.741699,12.625,-26.5625,18.4375,0.39306399999999997,-0.715819,-0.944189
119,169144514116,0.00488281,-0.392883,-0.353638,0.848877,0.720703,0.304688,0.769043,6.8125,-23.375,18.625,0.392509,-0.725575,-0.9401309999999999
120,169144537342,0.00250244,-0.395813,-0.350952,0.848633,0.7382810000000001,0.289551,0.781738,2.0,-20.75,17.0625,0.38977399999999995,-0.734267,-0.93581
121,169144558523,0.000549316,-0.39831500000000003,-0.348328,0.848511,0.74707,0.306641,0.791992,2.1875,-18.0,16.6875,0.387238,-0.741734,-0.931248
122,169144574330,-0.000854492,-0.400391,-0.345642,0.848633,0.7387699999999999,0.32617199999999996,0.8066409999999999,3.375,-15.6875,17.9375,0.385046,-0.747981,-0.926241
123,169144597290,-0.00189209,-0.401917,-0.342957,0.84906,0.737305,0.335938,0.80957,3.8125,-12.5625,18.3125,0.382668,-0.752958,-0.9206709999999999
